Customer_ID,Customer_Name,Gender,Age,City,Phone,Loyalty
C0437,Harish Loke,Male,21,Firozabad,8779133700,Gold
C0438,Praneel Arora,Male,31,Agra,6149035659,None
C0439,Balveer Tata,Male,49,Mathura,3609111343,Silver
C0440,Vaishnavi Mitra,Female,52,Agra,2195208319,Gold
C0441,Victor Rana,Female,48,Etawah,3372917612,None
C0442,Kevin Kadakia,Male,51,Agra,3920508515,Silver
C0443,Geetika Narayanan,Male,22,Mathura,8129141899,Gold
C0444,Luke Lad,Male,34,Mathura,5569429042,Bronze
C0445,Falak Balay,Female,54,Firozabad,7678422440,Bronze
C0446,Rudra Shroff,Female,57,Mathura,0134571643,Gold
C0447,Vaishnavi Arya,Male,65,Mathura,7988013321,Silver
C0448,Laksh Saxena,Female,44,Agra,0093139766,Bronze
C0449,Ekiya Panchal,Female,23,Mathura,8311897494,Bronze
C0450,Upadhriti Anne,Female,46,Agra,0707136846,None
C0451,Michael Sabharwal,Female,63,Firozabad,0857214891,Bronze
C0452,Vasana Bhakta,Male,22,Firozabad,8489087312,Silver
C0453,Vansha Mallick,Male,19,Firozabad,2941073853,None
C0454,Yutika Sagar,Female,64,Etawah,7940375378,Bronze
C0455,Fariq Chowdhury,Male,33,Etawah,9097811046,Gold
C0456,Yasti Soman,Male,60,Firozabad,4971125541,Gold
C0457,Osha Devan,Female,60,Agra,3283212946,None
C0458,Nitara Chanda,Female,52,Mathura,0962265981,None
C0459,Farhan Prabhu,Female,33,Etawah,0251741813,None
C0460,Vamakshi Wason,Male,54,Mathura,2985979095,Gold
C0461,Rajata Tailor,Female,57,Etawah,6606994644,Gold
C0462,Rachana Kadakia,Female,28,Etawah,4374879730,Gold
C0463,Pratyush Naidu,Female,30,Firozabad,4483297553,Gold
C0464,Lila Sangha,Female,19,Etawah,8337116302,Bronze
C0465,Fiyaz Apte,Male,19,Etawah,3202372155,Bronze
C0466,Ryan Korpal,Male,22,Mathura,3963637129,Gold
C0467,Krisha Bhattacharyya,Female,59,Agra,8442490622,Silver
C0468,Ekaja Tella,Male,60,Agra,9130857380,Bronze
C0469,Lajita Agate,Female,32,Etawah,8503961073,None
C0470,Balhaar Dhingra,Female,27,Firozabad,6815197397,Bronze
C0471,Gaurangi Doctor,Male,35,Etawah,3222118512,Bronze
C0472,Raagini Choudhury,Male,49,Agra,5112333973,Gold
C0473,Darpan Jani,Female,54,Mathura,3721063551,Bronze
C0474,Harinakshi Kata,Female,62,Mathura,1276656226,Gold
C0475,Rehaan Srivastava,Male,48,Etawah,1120562742,Gold
C0476,Deepa Minhas,Male,55,Mathura,6768021006,Silver
C0477,Bhavika Chadha,Male,36,Mathura,9296253895,None
C0478,Vansha Zacharia,Male,39,Etawah,3583130680,Bronze
C0479,Krish Choudhary,Female,58,Agra,1018351437,Silver
C0480,Chameli Sidhu,Female,23,Mathura,8129819412,Gold
C0481,Yachana Yogi,Female,25,Agra,9829262350,Bronze
C0482,Rajeshri Trivedi,Male,47,Firozabad,1946151233,None
C0483,Luke Grewal,Male,49,Agra,6793956388,Bronze
C0484,Hemangini Bath,Female,24,Agra,3642998744,Silver
C0485,Onveer Sahota,Female,52,Mathura,7222476666,Bronze
C0486,Nitara Ravel,Female,49,Mathura,0792900915,None
C0487,Abhiram Nayak,Female,51,Firozabad,3107938880,Bronze
C0488,Isaiah Kant,Female,34,Agra,3402830815,Gold
C0489,Joshua Goda,Male,54,Firozabad,5699618590,Bronze
C0490,Oeshi Sarna,Female,21,Etawah,8145806437,Bronze
C0491,Lopa Mangal,Female,63,Agra,3157928802,Gold
C0492,Frado Goel,Female,27,Agra,0447877894,Silver
C0493,Darpan Uppal,Female,63,Etawah,6671296676,None
C0494,Anya Shroff,Male,32,Etawah,1387853261,Gold
C0495,Aarush Yohannan,Female,63,Agra,3251750655,Gold
C0496,William Loke,Male,44,Firozabad,5941765366,Bronze
C0497,Meera Sunder,Male,24,Agra,2783915759,None
C0498,Oscar Anand,Female,49,Etawah,3637839696,Bronze
C0499,Garima Bahri,Female,33,Etawah,0105740211,None
C0500,Tanish Dey,Male,53,Firozabad,5414210208,Silver
C0501,Reyansh Badal,Female,39,Mathura,4057986405,Silver
C0502,Sneha Parikh,Male,57,Agra,6793862677,Gold
C0503,Simon Kota,Male,38,Firozabad,9105587328,None
C0504,Vincent Bhakta,Male,36,Agra,4595618574,Bronze
C0505,Yutika Tak,Male,26,Firozabad,9014257613,Silver
C0506,Tanay Boase,Male,33,Agra,2357866650,Gold
C0507,Agastya Dugar,Female,47,Etawah,8883972468,None
C0508,Vrishti Dass,Male,41,Agra,4091743905,Gold
C0509,Mohammed Sachar,Female,34,Mathura,6054814207,Gold
C0510,Quincy Thakur,Male,22,Mathura,3524284541,None
C0511,Vincent Subramaniam,Male,61,Firozabad,5333228144,Gold
C0512,Omaja Chokshi,Female,65,Mathura,2881446267,Gold
C0513,Jonathan Narasimhan,Male,60,Firozabad,1269241588,Bronze
C0514,Gautam Lanka,Male,64,Etawah,3420327863,Silver
C0515,Darsh Sabharwal,Male,22,Agra,9171563223,None
C0516,Chaaya Bera,Male,46,Mathura,7760096289,Silver
C0517,Lopa Savant,Female,41,Mathura,5819798475,Gold
C0518,Advaith Pall,Male,64,Firozabad,8129166331,Bronze
C0519,Hritik Biswas,Female,18,Firozabad,7273570044,Gold
C0520,Gauri Dave,Female,33,Agra,3320354157,Silver
C0521,Arunima Ray,Male,52,Firozabad,2103462094,Silver
C0522,Max Venkatesh,Male,42,Etawah,0688873675,Silver
C0523,Quincy Bora,Female,57,Firozabad,6444820507,Gold
C0524,Balhaar Vaidya,Female,24,Firozabad,9879601036,None
C0525,Pooja Iyengar,Male,59,Agra,3350554738,Gold
C0526,Balendra Sarna,Male,36,Mathura,0015563648,Gold
C0527,Agastya Shetty,Female,19,Etawah,3343966965,Silver
C0528,Baghyawati Menon,Female,57,Firozabad,7451424679,None
C0529,Tanvi Kothari,Female,22,Firozabad,7352341923,None
C0530,Manthan Bora,Female,28,Etawah,2043656020,None
C0531,Odika Zachariah,Female,35,Firozabad,3151974362,Gold
C0532,Pranav Nayar,Female,59,Etawah,6476025280,Silver
C0533,Quincy Mane,Male,65,Mathura,6085902207,Bronze
C0534,Raghav Kapadia,Male,43,Agra,6891926453,Gold
C0535,Rohan Varty,Male,57,Mathura,3033309438,Bronze
C0536,Chaitaly Bali,Female,27,Etawah,4437195361,Silver
C0537,Keya Chaudry,Female,59,Mathura,8956839657,Silver
C0538,Benjamin Bhandari,Female,39,Agra,9870199683,Gold
C0539,Balhaar Chander,Male,24,Agra,8736034896,Silver
C0540,Gauri Narain,Male,43,Firozabad,5636224380,Gold
C0541,Nidhi Pingle,Female,47,Etawah,0422728200,Bronze
C0542,Andrew Upadhyay,Male,51,Firozabad,3316064787,Bronze
C0543,Vrishti Bahl,Male,18,Mathura,0037392079,Gold
C0544,Lakshit Dass,Female,52,Mathura,8578149796,Silver
C0545,Advika Upadhyay,Male,27,Mathura,6030855001,Silver
C0546,Patrick Kar,Female,29,Etawah,9306044157,Bronze
C0547,Tanmayi Madan,Male,40,Mathura,5546109891,Gold
C0548,Pranit Dutta,Male,46,Firozabad,0342985322,Silver
C0549,Pahal Narain,Female,63,Etawah,1971714222,Bronze
C0550,Nidhi Parsa,Female,59,Firozabad,7382210994,Gold
C0551,Krishna Krish,Female,64,Agra,6790777573,None
C0552,Anika Din,Female,35,Etawah,7833161063,Bronze
C0553,Ikbal Pandya,Male,47,Agra,4535052586,Silver
C0554,Aayush Atwal,Female,28,Firozabad,6260594707,Gold
C0555,Champak Kapur,Male,59,Etawah,3614104690,Gold
C0556,Tripti Shetty,Male,48,Firozabad,9051583097,Gold
C0557,Jagat Baria,Female,61,Firozabad,2584986044,Gold
C0558,Charita Butala,Male,46,Agra,1547644070,None
C0559,Hritik Varughese,Female,56,Firozabad,6370696122,Gold
C0560,Upkaar Gokhale,Male,23,Firozabad,6902555801,None
C0561,Tamanna Loyal,Male,50,Mathura,2014058705,None
C0562,Gagan Pall,Female,37,Etawah,5323774239,Bronze
C0563,Wyatt Sundaram,Female,59,Agra,0335566131,Gold
C0564,Christopher Guha,Female,32,Agra,5702576614,None
C0565,Victor Thaker,Male,51,Etawah,9005886961,None
C0566,Amruta Date,Female,19,Agra,4981881479,Gold
C0567,Aarnav Jani,Female,20,Mathura,3673439218,Gold
C0568,Odika Issac,Male,49,Agra,9083793242,Gold
C0569,Daksha Bhatia,Female,35,Agra,5502542485,Bronze
C0570,Diya Solanki,Male,51,Etawah,6269443243,Gold
C0571,Abdul Dani,Male,35,Etawah,4550440964,Silver
C0572,Nirja Garg,Female,31,Mathura,5489258617,Bronze
C0573,Chaman Dash,Female,19,Mathura,8546378290,None
C0574,Charvi Kashyap,Male,54,Mathura,3644101708,Silver
C0575,Gabriel Narayanan,Female,35,Mathura,9338801949,Bronze
C0576,Anusha Krish,Female,22,Firozabad,8757653237,Silver
C0577,Oviya Wable,Female,40,Mathura,3723213134,None
C0578,Kalpit Peri,Male,51,Firozabad,7691202573,Silver
C0579,Michael Butala,Male,22,Etawah,5877052373,Gold
C0580,Divya Narayanan,Male,57,Mathura,5798310445,None
C0581,Urmi Talwar,Male,64,Etawah,8989417271,None
C0582,Jacob Morar,Female,37,Mathura,1845579329,None
C0583,Zinal Sha,Male,63,Agra,3925666942,Bronze
C0584,Baghyawati Mittal,Female,20,Mathura,1395876600,None
C0585,Manya Das,Female,64,Firozabad,7557227371,Silver
C0586,Henry Brahmbhatt,Female,42,Agra,3584531505,Silver
C0587,Kashvi Choudhary,Male,48,Agra,5739178478,Silver
C0588,Nidra Char,Male,40,Mathura,6331392534,Silver
C0589,Prisha Kaul,Female,55,Agra,3114932839,Silver
C0590,Ayushman Nagar,Male,35,Etawah,8767364474,Bronze
C0591,Anika Tiwari,Male,50,Agra,2949060685,Silver
C0592,Upadhriti Chandran,Male,26,Agra,7609982356,Gold
C0593,Yashasvi Modi,Male,40,Firozabad,6863094231,Bronze
C0594,Yashodhara Ramachandran,Male,41,Etawah,0683221672,Silver
C0595,Barkha Prabhu,Male,59,Mathura,9889644698,Gold
C0596,Viraj Bansal,Female,55,Etawah,7072672192,Gold
C0597,Ishanvi Chadha,Male,41,Agra,0926071099,Bronze
C0598,Neel Palla,Male,33,Firozabad,9104336093,Gold
C0599,Bhavna Tandon,Female,63,Mathura,8379001625,Gold
C0600,Andrew Mody,Male,22,Etawah,3071849861,Gold
C0601,Krish Murty,Male,34,Agra,5224508108,None
C0602,Chaman Taneja,Female,33,Mathura,8120018721,None
C0603,Sai Chawla,Female,35,Mathura,8957419187,Silver
C0604,Priya Sampath,Female,56,Etawah,7470557967,Silver
C0605,Sanya Ratti,Female,34,Agra,5131566226,Gold
C0606,Harinakshi Chander,Female,30,Agra,7472302203,None
C0607,Barkha Bhalla,Male,38,Etawah,2086944408,Silver
C0608,Libni Randhawa,Female,45,Firozabad,1560519543,Silver
C0609,Chaitaly Patil,Male,50,Etawah,2700930368,Silver
C0610,Krishna Magar,Male,49,Agra,4804885364,None
C0611,Jack Varkey,Female,48,Agra,0021835783,Silver
C0612,Nihal Talwar,Female,23,Agra,7516795939,Silver
C0613,Yug Hayre,Female,35,Mathura,8983484393,Bronze
C0614,Vasatika Setty,Female,53,Agra,6722522336,None
C0615,Devansh Aurora,Male,19,Mathura,9277900082,Silver
C0616,Aachal Chacko,Male,38,Mathura,3468366573,Gold
C0617,Aachal Varghese,Male,54,Etawah,7784018378,Gold
C0618,Harish Mahajan,Female,35,Firozabad,0026502869,Gold
C0619,Harshil Raj,Female,54,Agra,1668330479,Gold
C0620,Adweta Chandra,Female,36,Firozabad,9045567688,Bronze
C0621,Wakeeta Kade,Female,31,Firozabad,8560654645,Silver
C0622,Gunbir Ganguly,Male,55,Mathura,3997955168,Silver
C0623,Banjeet Bhardwaj,Female,29,Firozabad,5267035751,None
C0624,Ekantika Amble,Female,54,Firozabad,9157893110,Bronze
C0625,Oviya Magar,Female,61,Agra,7677526135,Bronze
C0626,Aradhana Barad,Female,28,Etawah,4194475876,None
C0627,Edhitha Kibe,Female,59,Firozabad,4193301605,None
C0628,Jhalak Chaudhry,Male,42,Etawah,2251944467,Gold
C0629,Nilima Bala,Male,37,Etawah,9357353548,Bronze
C0630,Jhalak Sastry,Female,31,Firozabad,1850175548,Silver
C0631,Zilmil Natt,Male,30,Agra,4814909779,Gold
C0632,Aradhana Luthra,Male,46,Firozabad,7741055558,Silver
C0633,Ijaya Parsa,Female,55,Agra,4774212152,Silver
C0634,Ati Andra,Male,32,Agra,4317927624,Silver
C0635,Turvi Wason,Female,53,Firozabad,3100441072,None
C0636,Qarin Kashyap,Female,39,Mathura,5796568289,None
C0637,Suhani Randhawa,Male,26,Firozabad,7593203328,Gold
C0638,Rachita Hayre,Female,28,Etawah,0334424998,Gold
C0639,Amaira Chaudry,Female,44,Agra,0243603550,Silver
C0640,Devansh Johal,Female,20,Etawah,4113632081,Gold
C0641,Xavier Suri,Female,63,Etawah,4875370852,Bronze
C0642,Unni Dar,Male,62,Agra,0031245587,Bronze
C0643,Vamakshi Choudhry,Male,63,Firozabad,1428337751,Silver
C0644,Megha Golla,Male,54,Etawah,3702481094,Bronze
C0645,Anjali Yohannan,Male,60,Firozabad,2218667561,Gold
C0646,Advik Gandhi,Female,28,Agra,8413779249,Silver
C0647,Veer Sarna,Female,29,Mathura,2200871515,Gold
C0648,Ronith Raja,Male,55,Agra,5445442191,Silver
C0649,Agastya Issac,Female,22,Etawah,9925814492,Silver
C0650,Advika Rajagopal,Female,60,Agra,0729043020,None
C0651,Urvashi Chowdhury,Male,29,Agra,0501276826,Bronze
C0652,Libni Gara,Male,20,Mathura,6833603736,Gold
C0653,Edhitha Rastogi,Female,46,Mathura,8923188639,Silver
C0654,Rajeshri Hegde,Female,21,Firozabad,2854797226,Bronze
C0655,Max Setty,Female,18,Firozabad,6620088419,Bronze
C0656,Jai Kothari,Female,19,Firozabad,4678622869,Bronze
C0657,Sneha Bansal,Male,52,Agra,2691933248,None
C0658,Nikita Sanghvi,Female,22,Firozabad,6692238490,None
C0659,Jagdish Dua,Female,57,Mathura,4736000451,Gold
C0660,Vedika Srinivas,Female,63,Etawah,5137052846,Gold
C0661,Shivani Kannan,Female,49,Firozabad,4927780733,None
C0662,Lohit Magar,Male,56,Firozabad,6332482416,Bronze
C0663,Sai Sharma,Female,49,Mathura,4238688612,Silver
C0664,Jhalak Borde,Female,20,Firozabad,0238340826,Bronze
C0665,Ryan Naidu,Female,44,Mathura,0912369186,Silver
C0666,Aarush Wagle,Female,44,Firozabad,2167517182,Bronze
C0667,Sathvik Ramaswamy,Female,41,Mathura,0958117163,Gold
C0668,Rachita Vala,Male,18,Firozabad,5598106962,Silver
C0669,Tanay Gopal,Female,19,Firozabad,2392526021,None
C0670,Dalbir Dhingra,Male,40,Agra,8820594411,Bronze
C0671,Bhanumati Kulkarni,Female,37,Agra,1798427862,Silver
C0672,Sanaya Baral,Female,48,Mathura,6231604581,Gold
C0673,Oeshi Butala,Female,51,Etawah,1420748899,None
C0674,Oliver Acharya,Female,61,Firozabad,7697487211,Silver
C0675,Ayaan Mishra,Male,42,Agra,5771680477,None
C0676,Hritik Roy,Male,62,Agra,2323077989,Silver
C0677,Kai Sem,Male,35,Mathura,5591685031,Gold
C0678,Neelima Srinivas,Male,43,Etawah,9249302178,Bronze
C0679,Brinda Vig,Male,39,Etawah,3384478759,Gold
C0680,Prisha Kashyap,Male,58,Agra,5806448960,Silver
C0681,Bhanumati Sridhar,Female,46,Etawah,7959125707,Bronze
C0682,Leela Mahajan,Female,54,Firozabad,6150095204,Bronze
C0683,Thomas Rana,Female,65,Firozabad,1207915232,Gold
C0684,Rajeshri Iyengar,Female,33,Firozabad,9158104265,Gold
C0685,Kalpit Chaudhari,Male,55,Firozabad,3990657425,Bronze
C0686,Chakrika Prasad,Male,46,Etawah,1690548976,None
C0687,Maya Setty,Male,56,Agra,6426876165,Silver
C0688,Imaran Minhas,Female,56,Etawah,1808671886,Bronze
C0689,Arin Rege,Female,50,Mathura,2113793857,None
C0690,Faras Kibe,Female,45,Mathura,2479044576,Silver
C0691,Chatresh Choudhury,Male,36,Etawah,7729842023,Bronze
C0692,Omya Doctor,Female,49,Agra,9204507264,None
C0693,Aahana Mandal,Female,59,Firozabad,4430395013,Gold
C0694,Benjamin Chawla,Male,30,Agra,6057718201,Gold
C0695,Rachit Savant,Male,19,Firozabad,2942244398,Gold
C0696,Meghana Naik,Male,40,Agra,4344393936,Silver
C0697,Yashoda Mohan,Male,45,Mathura,5968283082,None
C0698,Kiaan Palla,Female,60,Firozabad,0525217637,Bronze
C0699,Ekani Oak,Male,46,Agra,6662229464,Silver
C0700,Girish Halder,Female,55,Agra,5756274500,Bronze
C0701,Sudiksha Rajagopalan,Female,29,Firozabad,3067095078,Bronze
C0702,Sai Virk,Male,24,Mathura,8699946385,Gold
C0703,Yauvani Aurora,Female,61,Firozabad,0539191359,Bronze
C0704,Sarthak Bhavsar,Female,65,Mathura,5477496093,Silver
C0705,Abhiram Ganesh,Male,63,Agra,3088451204,Silver
C0706,Rohan Dora,Male,43,Firozabad,7343053172,Silver
C0707,Chatresh Kakar,Female,29,Mathura,2439194798,Silver
C0708,Finn Shere,Female,44,Agra,9594919006,Silver
C0709,Chakradev Sidhu,Female,52,Mathura,6340700407,Silver
C0710,Reyansh Pathak,Female,55,Etawah,0227749055,Gold
C0711,Faris Seshadri,Male,43,Etawah,3043679710,None
C0712,Arya Saha,Female,26,Mathura,7934550034,None
C0713,Zilmil Bhagat,Female,50,Mathura,5872433431,Silver
C0714,Yoshita Samra,Female,61,Firozabad,7448643080,Bronze
C0715,Dakshesh Nori,Male,49,Etawah,5769321719,Silver
C0716,Logan Chowdhury,Female,65,Agra,8073225966,Bronze
C0717,Tamanna Nair,Female,55,Mathura,1577550709,Bronze
C0718,Jacob Wadhwa,Male,21,Mathura,0145083096,Bronze
C0719,Rachana Mall,Female,58,Firozabad,9208788835,Gold
C0720,Hemangini Mander,Female,62,Firozabad,0141442960,Bronze
C0721,Yatan Chaudhari,Female,47,Etawah,1242790438,None
C0722,Balhaar Bora,Male,28,Firozabad,4889316665,Gold
C0723,Ekaja Nayak,Female,52,Firozabad,8311914215,Silver
C0724,Varsha Divan,Female,45,Firozabad,9246396853,Gold
C0725,Manthan Oommen,Male,61,Etawah,9713266775,Bronze
C0726,Divya Yogi,Female,26,Agra,8812406210,Gold
C0727,Zarna Patel,Female,63,Agra,7466049779,None
C0728,Harini Lata,Male,20,Etawah,0178033427,Silver
C0729,Fariq Dhar,Male,21,Etawah,1853818267,Bronze
C0730,Jason Arora,Male,36,Firozabad,6871406534,Silver
C0731,Jack Mohan,Male,24,Firozabad,0418730359,Silver
C0732,Sneha Dass,Female,34,Etawah,8464451276,Silver
C0733,Amruta Karpe,Male,63,Agra,3824094597,Bronze
C0734,Azaan Khatri,Female,64,Agra,9888663637,Silver
C0735,Gaurang Choudhary,Female,25,Agra,8929218770,Gold
C0736,Lopa Balasubramanian,Female,62,Etawah,3191708379,Silver
C0737,Kashish Som,Male,47,Etawah,8237938080,None
C0738,Guneet Mital,Male,64,Mathura,2830526933,Bronze
C0739,Amaira Sachar,Male,55,Etawah,5479547609,Bronze
C0740,Anirudh Dara,Female,36,Agra,9324257140,None
C0741,Veer Vig,Male,50,Firozabad,8479687060,None
C0742,Arin Mall,Male,63,Mathura,4708094534,Gold
C0743,Watika Chakrabarti,Male,48,Etawah,8526774250,Gold
C0744,Kamala Pillay,Male,46,Agra,1976851878,Gold
C0745,Forum Zachariah,Female,35,Etawah,5705513186,Gold
C0746,Omya Bava,Female,34,Firozabad,9123528863,Bronze
C0747,Atharv Goda,Female,27,Mathura,1682291678,Bronze
C0748,Damyanti Vyas,Female,60,Agra,4703324142,Silver
C0749,Prisha Rout,Female,25,Firozabad,1560822303,Silver
C0750,Yug Dey,Male,43,Agra,5940526246,Silver
C0751,Yachana Barad,Female,59,Firozabad,8903019731,Silver
C0752,Unnati Pall,Female,31,Etawah,3437618544,Bronze
C0753,Oeshi Salvi,Male,42,Mathura,6374938083,Bronze
C0754,Jeremiah Ray,Male,20,Etawah,3531525555,Silver
C0755,Harrison Kalla,Male,54,Firozabad,6196083224,Gold
C0756,Abeer Parmar,Male,51,Agra,7671204650,Gold
C0757,Ikbal Kaul,Male,46,Mathura,7637639356,Silver
C0758,Yamini Randhawa,Female,32,Etawah,8998306840,Bronze
C0759,Falan Grewal,Male,40,Etawah,3154288997,None
C0760,Advika Cheema,Male,35,Etawah,1177878975,None
C0761,Chaman Hayre,Male,23,Firozabad,2357644474,Bronze
C0762,Megha Kumer,Female,45,Etawah,2331887194,Silver
C0763,Max Bhandari,Female,58,Mathura,6139993770,None
C0764,Michael Dara,Female,63,Firozabad,7679896407,Silver
C0765,Jeremiah Shetty,Female,39,Etawah,7560186251,Gold
C0766,Gavin Rana,Female,58,Firozabad,3329234379,Gold
C0767,Henry Parsa,Male,44,Firozabad,6060016783,Silver
C0768,Chasmum Sachar,Male,36,Firozabad,5834784709,Gold
C0769,Mekhala Shanker,Female,56,Firozabad,2222171234,Bronze
C0770,Panini Dhar,Male,62,Agra,9094712666,None
C0771,Naksh Gill,Female,44,Firozabad,8798523783,Silver
C0772,Harinakshi Saxena,Female,61,Firozabad,8961173004,Gold
C0773,Hemani Pai,Male,33,Etawah,1085616091,Bronze
C0774,Ayaan Rajagopal,Male,31,Etawah,5778439042,Bronze
C0775,Meera Bath,Female,54,Mathura,5364475437,Silver
C0776,Ronith Gola,Female,43,Firozabad,4720230087,Bronze
C0777,Libni Thakkar,Female,40,Firozabad,7878164222,Silver
C0778,Vincent Nanda,Male,37,Mathura,3349277559,Gold
C0779,Akshay Buch,Female,30,Etawah,7114693214,Silver
C0780,Aishani Chada,Male,22,Etawah,2959378663,Gold
C0781,Jagrati Balan,Female,40,Agra,0163483500,None
C0782,Nitara Krishnamurthy,Male,25,Firozabad,6182305904,Silver
C0783,Aradhana Dugar,Female,53,Firozabad,5096042905,None
C0784,Jyoti Kapur,Female,29,Firozabad,1836448545,Bronze
C0785,Rajata Mitra,Male,21,Firozabad,4008208541,Gold
C0786,Vamakshi Shukla,Female,50,Firozabad,1630793949,None
C0787,William Venkataraman,Female,52,Mathura,0919472634,Gold
C0788,Jhalak Bhavsar,Female,32,Etawah,2950875191,None
C0789,Gautami Sekhon,Female,64,Agra,2319669701,Silver
C0790,Saksham Setty,Male,41,Firozabad,9183148582,Bronze
C0791,Manya Parsa,Male,29,Agra,8587528763,Bronze
C0792,Jagdish Gade,Male,63,Etawah,6923756050,Gold
C0793,George Mander,Male,50,Agra,4005885642,Silver
C0794,Devansh Banerjee,Male,41,Etawah,3002971781,Bronze
C0795,Lavanya Dutta,Male,49,Etawah,2347790229,Silver
C0796,Aachal Setty,Female,60,Mathura,9264626679,None
C0797,Tripti Bobal,Male,43,Agra,4211516700,Bronze
C0798,Jasmit Shroff,Male,53,Mathura,8269447840,Silver
C0799,Deepa Sankar,Male,43,Firozabad,6611059575,Gold
C0800,Ekani Ratti,Female,35,Mathura,1780911789,Bronze
