Customer_ID,Customer_Name,Gender,Age,City,Phone,Loyalty
C0438,Irya Gera,Male,60,Agra,3255390770,Gold
C0439,Kavya Magar,Female,22,Firozabad,1489506477,Bronze
C0440,Leena Pal,Male,44,Mathura,5190023563,Silver
C0441,Jagvi Chaudhary,Female,54,Firozabad,2047553425,Bronze
C0442,Dhriti Palan,Female,51,Agra,8569966676,Silver
C0443,Harshil Shenoy,Female,57,Mathura,5890492553,Silver
C0444,Dominic Soni,Female,36,Agra,9589785176,Bronze
C0445,Logan Mody,Female,30,Mathura,6239064524,Silver
C0446,Kevin Chaudhuri,Female,37,Agra,0699431918,Bronze
C0447,Chatresh Badami,Female,22,Mathura,6209792237,Bronze
C0448,Vyanjana Chadha,Female,36,Firozabad,5513628340,Bronze
C0449,Triya Karnik,Male,19,Etawah,6389496820,Silver
C0450,Yatin Sunder,Male,27,Mathura,4557321213,Gold
C0451,Girindra Tara,Male,27,Etawah,5713345275,Bronze
C0452,Aadi Char,Female,61,Firozabad,3912703258,Silver
C0453,Ryan Sama,Female,58,Mathura,0762583934,None
C0454,Vyanjana Sarin,Female,39,Firozabad,1763053818,Gold
C0455,Amol Rattan,Female,25,Etawah,1042481988,Gold
C0456,Oni Babu,Male,46,Firozabad,4605102132,Silver
C0457,Zayyan Sethi,Female,56,Agra,2192933092,Silver
C0458,Hitesh Rege,Female,29,Agra,9345016020,None
C0459,Balvan Dani,Male,48,Firozabad,5580617755,Silver
C0460,Sudiksha Sami,Female,18,Agra,7558405826,None
C0461,Chasmum Dalal,Male,25,Etawah,4058572346,Gold
C0462,Darsh Tata,Male,19,Agra,5096879165,None
C0463,Ishani Mody,Female,47,Firozabad,3484683606,Bronze
C0464,Kabir Pathak,Female,39,Mathura,2447137503,Bronze
C0465,Samarth Suresh,Female,25,Firozabad,7237757866,Gold
C0466,Abha Ramesh,Male,50,Mathura,0651275545,None
C0467,Bina Mani,Female,42,Firozabad,0110665773,Bronze
C0468,Patrick Menon,Male,57,Firozabad,2421836281,None
C0469,Logan Ranganathan,Female,65,Agra,7124504547,Bronze
C0470,Manya Rajagopalan,Female,56,Firozabad,1932811831,None
C0471,Onveer Sarna,Female,22,Etawah,6042521550,None
C0472,Hamsini Pai,Male,32,Etawah,5110800190,Bronze
C0473,Wriddhish De,Female,19,Agra,6624203767,None
C0474,Samar Pillay,Male,65,Mathura,1604014302,Silver
C0475,Oscar Borah,Male,18,Etawah,7679436209,Gold
C0476,Timothy Gandhi,Male,56,Agra,1687767753,None
C0477,Aayush Raghavan,Female,55,Agra,4932867798,None
C0478,Vanya Narain,Female,39,Firozabad,4470118174,Bronze
C0479,Qabil Sani,Female,19,Mathura,1745981926,Silver
C0480,Vasana Anand,Female,30,Firozabad,6219611359,Gold
C0481,Lekha Tailor,Female,60,Agra,0224836475,Bronze
C0482,Amaira Minhas,Female,24,Mathura,0309956528,Silver
C0483,Dhriti Shan,Female,39,Agra,0464070118,None
C0484,Ijaya Tata,Female,53,Agra,2682766530,Gold
C0485,Charles Mahajan,Male,26,Firozabad,0201794666,Silver
C0486,Chaitaly Bakshi,Female,26,Firozabad,6085921061,Bronze
C0487,Sara Gara,Male,45,Etawah,2123563243,Bronze
C0488,Ekbal Behl,Male,52,Etawah,1445465415,None
C0489,Reyansh Prasad,Male,18,Mathura,7389787802,None
C0490,Lohit Kapoor,Female,48,Agra,5200523308,Silver
C0491,Yashawini Ramaswamy,Female,25,Agra,1192705816,None
C0492,Leela Kothari,Male,64,Firozabad,5748006034,Bronze
C0493,Jeevika Shenoy,Male,28,Etawah,0410010307,Bronze
C0494,Libni Chanda,Female,54,Etawah,8440043695,Bronze
C0495,Chandresh Borah,Female,58,Agra,7562128195,Bronze
C0496,Robert Pai,Male,53,Mathura,0215417498,None
C0497,Yashvi Rama,Female,61,Etawah,1225207058,Gold
C0498,Gabriel Tandon,Female,37,Agra,5770990374,Gold
C0499,Xavier Karnik,Male,58,Firozabad,1570268710,Silver
C0500,Meera Varty,Male,39,Mathura,5198493654,Gold
C0501,Ronith Bhakta,Male,52,Etawah,1466387096,Silver
C0502,Zarna Kala,Female,55,Etawah,4134909719,None
C0503,Mohini Master,Male,57,Etawah,0964444418,Bronze
C0504,Rajeshri Karnik,Female,25,Firozabad,3622072336,None
C0505,Faqid Hegde,Female,56,Agra,3004525945,Gold
C0506,Prisha Deshpande,Male,41,Firozabad,1187515782,Silver
C0507,Sathvik Aggarwal,Male,28,Agra,6167621302,Gold
C0508,Dayamai Sethi,Male,57,Etawah,2086725258,Bronze
C0509,Tejas Loke,Female,48,Agra,3076041502,Gold
C0510,Odika Brar,Female,57,Mathura,3898958211,Silver
C0511,Aayush Deshmukh,Male,29,Firozabad,3622478285,None
C0512,Hiral Dani,Male,62,Mathura,1913171492,Gold
C0513,Onkar Balay,Male,31,Agra,3540899857,Silver
C0514,Hemangini Uppal,Female,45,Firozabad,0262728563,Bronze
C0515,Daksh Chaudhari,Male,20,Firozabad,4770129750,Bronze
C0516,Nitesh Batra,Male,37,Firozabad,0316531281,Bronze
C0517,Rayaan Chauhan,Female,23,Mathura,5064296778,Bronze
C0518,Janani Prasad,Male,24,Agra,5023630727,None
C0519,Amara Ahluwalia,Female,61,Firozabad,5789241795,Gold
C0520,Yashvi Bedi,Female,34,Firozabad,3432792339,Silver
C0521,Aarav Magar,Female,64,Mathura,2659712444,Gold
C0522,Varenya Ray,Female,22,Firozabad,7604403864,Bronze
C0523,Edhitha Kata,Female,63,Etawah,8784445452,Gold
C0524,Teerth Dutt,Female,43,Firozabad,5895002281,None
C0525,Oviya Kari,Female,57,Agra,7742531288,Silver
C0526,Tanish Bajwa,Female,29,Firozabad,1057244096,Bronze
C0527,Yauvani Saraf,Male,45,Mathura,3118656928,None
C0528,Oeshi Chawla,Female,49,Mathura,4869807981,None
C0529,Vedant Virk,Male,25,Etawah,3116165698,Bronze
C0530,Chandani Kaul,Male,56,Firozabad,1869269618,Silver
C0531,Leena Vasa,Female,24,Agra,8662481965,None
C0532,Michael Srinivasan,Female,63,Mathura,2764903429,None
C0533,Kevin Babu,Female,34,Etawah,4328708670,Bronze
C0534,Pallavi Mitra,Male,58,Agra,9069603638,Silver
C0535,Hiral Bahri,Female,24,Firozabad,7045155556,Silver
C0536,Adya Chaudhry,Female,50,Etawah,8552570136,None
C0537,Jai Sidhu,Female,46,Mathura,4477008092,None
C0538,Samar Dada,Female,31,Agra,4939609467,Gold
C0539,Ishani Walla,Male,56,Etawah,2249054967,Gold
C0540,Chakradhar Vasa,Female,59,Agra,1099185722,Bronze
C0541,Amol Verma,Female,18,Agra,3154308520,Bronze
C0542,Eiravati Sarna,Female,39,Etawah,3126585760,Silver
C0543,Yug Karpe,Female,20,Mathura,2090187000,Bronze
C0544,Bachittar Chanda,Female,65,Agra,7045968157,Bronze
C0545,Vrishti Garg,Male,61,Etawah,6010753919,None
C0546,Owen Narayanan,Male,36,Mathura,6249276677,None
C0547,Ekaraj Munshi,Female,55,Etawah,7716625243,Gold
C0548,Xavier Ramanathan,Male,47,Agra,8067492823,Bronze
C0549,Ekansh Kapoor,Female,46,Etawah,4028373078,Bronze
C0550,Upma Ravel,Female,18,Firozabad,8834825544,None
C0551,Vidhi Wali,Female,19,Agra,4944457760,None
C0552,Abdul Peri,Female,22,Etawah,3636598789,Bronze
C0553,Gopal Kurian,Male,40,Mathura,6352700365,Bronze
C0554,Eiravati Sachdev,Female,21,Firozabad,4596124657,Gold
C0555,Suhani Padmanabhan,Male,51,Etawah,4034024424,None
C0556,Ekbal Rau,Female,43,Firozabad,0710538356,Gold
C0557,Maanav Bala,Male,43,Agra,1237943876,Silver
C0558,Advika Pingle,Male,18,Mathura,5589127873,Silver
C0559,Vasudha Majumdar,Male,55,Etawah,9954685787,Bronze
C0560,Teerth Kalita,Male,61,Agra,1805595645,Gold
C0561,Saanvi Chanda,Male,53,Firozabad,8710940884,Silver
C0562,Unnati Mall,Male,24,Agra,1182562812,Bronze
C0563,Manthan Shanker,Female,34,Firozabad,1917108715,Gold
C0564,Vinaya Gopal,Male,41,Etawah,1152438152,None
C0565,Alka Koshy,Male,24,Mathura,3080036742,None
C0566,Aarnav Shankar,Male,19,Agra,5636503131,Gold
C0567,Oni Bandi,Male,39,Firozabad,5359236220,Bronze
C0568,Jagvi Sarna,Male,48,Mathura,8567520880,Bronze
C0569,Unni Rout,Male,44,Mathura,9918426410,Silver
C0570,Ishanvi Saini,Male,39,Agra,8024908586,Bronze
C0571,Aarav Kurian,Female,40,Firozabad,0906685792,Bronze
C0572,Dalaja Kapadia,Female,45,Agra,4642418076,None
C0573,Kashvi Deo,Female,54,Etawah,2834598457,Gold
C0574,Januja Ranganathan,Male,22,Mathura,5830661898,Silver
C0575,Isaac Yogi,Male,24,Etawah,7211356062,Bronze
C0576,Quincy Sekhon,Male,60,Etawah,6704485635,None
C0577,Joshua Johal,Male,49,Etawah,6127012492,Bronze
C0578,Vaishnavi Bir,Male,64,Agra,7942227579,Gold
C0579,Rushil Rajagopal,Male,47,Firozabad,0240381224,None
C0580,Faqid Kar,Male,35,Firozabad,0319294031,Silver
C0581,Karan Varghese,Male,45,Mathura,7217641061,None
C0582,Liam Kakar,Male,39,Firozabad,8477735460,None
C0583,Harita Shenoy,Female,45,Etawah,7906069845,Bronze
C0584,Hritik Dixit,Female,27,Mathura,5866865201,Bronze
C0585,Janani Modi,Female,46,Mathura,5857511156,Gold
C0586,Fiyaz Bhargava,Female,43,Etawah,7742216247,None
C0587,Wriddhish Patla,Male,46,Firozabad,7399215864,Bronze
C0588,Jackson Swaminathan,Female,34,Etawah,9765654428,Gold
C0589,Chanchal Morar,Male,30,Mathura,6378134598,Silver
C0590,Yash Peri,Female,64,Etawah,1978848171,Silver
C0591,Lekha Kibe,Male,64,Firozabad,3980699336,Bronze
C0592,Faqid Wable,Male,63,Firozabad,5781294702,None
C0593,Vrinda Sarkar,Female,65,Agra,4833300137,None
C0594,Timothy Samra,Male,60,Etawah,4178360163,Silver
C0595,Daksha Sagar,Male,49,Agra,5478886061,None
C0596,Bakhshi Singh,Female,23,Firozabad,9207248726,Silver
C0597,Aarini Shenoy,Female,37,Firozabad,6868864713,Bronze
C0598,Udarsh Dar,Female,28,Mathura,9857122517,Silver
C0599,Raksha Dugar,Female,65,Etawah,1047893941,Gold
C0600,Turvi Ramakrishnan,Female,61,Firozabad,5287814556,Gold
C0601,Darsh Goda,Female,57,Agra,8750507351,None
C0602,Jatin Dash,Male,34,Firozabad,9386222097,Silver
C0603,Janaki Sura,Male,18,Firozabad,2324215608,Bronze
C0604,Bimala Kalla,Female,53,Etawah,2123505342,Gold
C0605,Nidhi Narula,Female,54,Agra,7467437870,Bronze
C0606,Warinder Sundaram,Male,48,Mathura,8618213093,Silver
C0607,Ikbal Thaman,Male,23,Mathura,7990848461,Bronze
C0608,Balvan Dani,Female,57,Firozabad,7534060578,Silver
C0609,Tara Rege,Female,52,Agra,5729026771,None
C0610,Nidhi Deshmukh,Female,60,Firozabad,9466016331,None
C0611,Yashasvi Krishna,Male,36,Etawah,7518538199,Silver
C0612,Falak Pant,Male,47,Agra,5185571240,None
C0613,Laban Naik,Female,31,Firozabad,6426597985,Gold
C0614,Arin Kapadia,Female,65,Mathura,3881574621,Bronze
C0615,William Bala,Male,20,Agra,5416834285,Gold
C0616,Ishaan Mallick,Female,35,Mathura,2870237111,Silver
C0617,Yug Soman,Male,37,Mathura,9466105789,None
C0618,Pavani Sane,Male,21,Mathura,6899252896,None
C0619,Manan Chana,Male,45,Mathura,8751368551,Silver
C0620,Ishanvi Rau,Male,60,Agra,1928779679,Bronze
C0621,Ekalinga Krishna,Male,45,Agra,3653885810,Silver
C0622,Widisha Iyer,Female,45,Agra,1982309310,None
C0623,Irya Narasimhan,Female,63,Mathura,6607438266,None
C0624,Owen Viswanathan,Male,34,Agra,4567781300,Bronze
C0625,Girik Kapadia,Female,37,Firozabad,2656187396,Silver
C0626,Jeet Goswami,Female,59,Agra,8502709833,None
C0627,Christopher Dhar,Female,28,Agra,1683088626,Gold
C0628,Faraj Dass,Male,58,Firozabad,4268119740,Bronze
C0629,Isaiah Ravi,Female,41,Etawah,6287167442,None
C0630,Anjali Dhar,Male,18,Firozabad,3481419906,Silver
C0631,Xavier Wable,Female,28,Etawah,5570753174,None
C0632,Sanya Dua,Male,63,Firozabad,7695638854,Gold
C0633,Chatresh Murty,Female,37,Mathura,1657987496,Bronze
C0634,Michael Rastogi,Male,43,Firozabad,0527880340,Bronze
C0635,Faris Goda,Male,26,Agra,3961657423,Bronze
C0636,Reva Sha,Male,24,Agra,5991962082,Bronze
C0637,Upma Kar,Female,58,Agra,6156600567,Bronze
C0638,Jagat Ramanathan,Male,60,Agra,1468668255,Silver
C0639,Ekavir Grover,Female,37,Firozabad,2866578121,Silver
C0640,Vanya Issac,Male,52,Etawah,2230765569,Bronze
C0641,Balendra Bassi,Female,44,Mathura,9254249170,Bronze
C0642,Rajata Kadakia,Female,22,Mathura,0155284433,Silver
C0643,Ekta Kala,Female,39,Agra,2142533049,None
C0644,Jasmit Hans,Female,36,Agra,1004727610,Gold
C0645,Vihaan Tank,Female,57,Mathura,8828459649,Silver
C0646,Reyansh Tiwari,Female,42,Mathura,2969333049,Silver
C0647,Balhaar Raval,Female,34,Firozabad,1787896005,None
C0648,Upkaar Soman,Male,22,Agra,8950077817,Silver
C0649,Amruta Nagy,Female,35,Agra,6895339752,Bronze
C0650,Chanakya Nayar,Male,26,Firozabad,0900603452,Gold
C0651,Gaurika Pall,Male,64,Firozabad,8778040941,None
C0652,Samar Khare,Male,60,Agra,5399923632,Gold
C0653,Harita Bansal,Male,32,Firozabad,0230617660,Gold
C0654,Krish Sastry,Female,32,Etawah,6612782889,Gold
C0655,Ladli Minhas,Female,63,Firozabad,9047677427,Silver
C0656,Wazir Kar,Female,30,Mathura,8381730416,Bronze
C0657,Yashodhara Krishna,Male,42,Mathura,7987020353,Gold
C0658,Wazir Thakur,Female,38,Firozabad,1002128117,None
C0659,Zayan Karan,Female,44,Agra,0723021412,Gold
C0660,Falak Chakraborty,Female,39,Agra,7356532917,Gold
C0661,Gavin Krish,Female,65,Agra,8385353984,Silver
C0662,Isha Lad,Female,63,Mathura,5608137387,Bronze
C0663,Yatan Dubey,Male,49,Agra,5408138022,Gold
C0664,Lajita Magar,Male,64,Agra,4315566082,Gold
C0665,Aishani Gala,Male,56,Etawah,9157713136,Silver
C0666,Vincent Tara,Male,20,Mathura,2818179552,Silver
C0667,Inaya Oommen,Female,57,Agra,8016346946,Bronze
C0668,Advik Gulati,Male,47,Firozabad,3122731737,Bronze
C0669,Yagnesh Khurana,Male,60,Mathura,5393247977,None
C0670,Jagat Dave,Male,29,Firozabad,0100591130,Bronze
C0671,Anika Issac,Male,58,Firozabad,2598402915,Gold
C0672,Parth Mani,Male,65,Firozabad,7429838154,Gold
C0673,Geetika Buch,Female,27,Firozabad,5462151527,Gold
C0674,Utkarsh Venkatesh,Female,53,Etawah,7847442927,None
C0675,Harshil Lala,Female,63,Agra,2991175010,Bronze
C0676,Ekapad Kata,Female,47,Firozabad,6289130399,Silver
C0677,Imaran Hora,Male,45,Mathura,8601309199,Bronze
C0678,Zansi Jaggi,Male,35,Mathura,6939190813,Silver
C0679,Oni Bhalla,Female,52,Agra,9659958833,None
C0680,Rajata Karan,Male,21,Etawah,0901794621,Bronze
C0681,Ekani Solanki,Female,27,Etawah,6942420917,Gold
C0682,Girindra Kumar,Male,52,Mathura,3313441582,None
C0683,Divya Mand,Female,62,Etawah,7921578651,Gold
C0684,Pushti Rajagopal,Male,31,Mathura,9061754921,Bronze
C0685,Aadi Tara,Male,64,Agra,2662806115,None
C0686,Devansh Minhas,Female,27,Mathura,0192049760,Silver
C0687,Bhanumati Biswas,Male,65,Mathura,1854080463,Silver
C0688,Wazir Narasimhan,Female,50,Mathura,6304276971,None
C0689,Samaksh Deo,Male,35,Agra,5432746247,Silver
C0690,Guneet Mukherjee,Male,65,Mathura,1351934760,None
C0691,Rohan Maharaj,Male,64,Firozabad,6368437050,Bronze
C0692,Baljiwan Sachdev,Male,52,Firozabad,3483512011,Silver
C0693,Vinaya Wali,Female,55,Firozabad,2161188377,None
C0694,Jeevika Tella,Female,65,Firozabad,0118673451,Bronze
C0695,Ishanvi Rastogi,Male,63,Firozabad,4136138116,Gold
C0696,Oeshi Bhasin,Male,39,Firozabad,8543762646,Gold
C0697,Christopher Varghese,Female,60,Firozabad,7936180882,Gold
C0698,Warjas Bahri,Male,20,Firozabad,3122623822,Silver
C0699,Advik Morar,Male,32,Etawah,2805201771,Silver
C0700,Madhavi Choudhry,Male,23,Mathura,6803524621,Silver
C0701,Bishakha Chowdhury,Male,34,Mathura,2534028908,Bronze
C0702,Lohit Ravel,Female,22,Etawah,0401150350,Gold
C0703,Ekantika Parekh,Male,50,Etawah,2009370459,Bronze
C0704,Yauvani Rattan,Male,52,Etawah,9703539832,Bronze
C0705,Diya Sekhon,Male,32,Agra,3664833058,Gold
C0706,Raagini Johal,Male,51,Etawah,7305385784,Bronze
C0707,Krishna Sodhi,Female,46,Mathura,4149222830,None
C0708,Krisha Rout,Male,34,Etawah,1630135895,None
C0709,Girish Chadha,Male,35,Etawah,9492869314,None
C0710,Henry Issac,Female,61,Firozabad,5492612962,None
C0711,Ekbal Kurian,Female,40,Agra,3212594565,Gold
C0712,Kevin Rattan,Female,58,Etawah,0348475699,None
C0713,Chakradhar Sankar,Male,54,Agra,1122099812,None
C0714,Bina Rao,Female,51,Agra,7098942623,None
C0715,Netra Raj,Female,23,Etawah,4099029030,None
C0716,Gautami Soman,Female,52,Agra,7037870315,Silver
C0717,Tarak Sachdev,Female,32,Etawah,3405847097,Bronze
C0718,Raagini Kamdar,Male,50,Etawah,5438624782,Silver
C0719,Xavier Loke,Male,18,Firozabad,5495715166,Bronze
C0720,Parth Shetty,Male,36,Agra,7947792862,Silver
C0721,Anirudh Char,Female,19,Agra,2569496563,Silver
C0722,Zayyan Singh,Female,18,Etawah,6521547554,None
C0723,Lipika Bava,Female,40,Firozabad,4674280388,Silver
C0724,Sarthak Comar,Female,48,Firozabad,1393993702,None
C0725,Kala Chowdhury,Female,38,Firozabad,4262417563,Gold
C0726,Yash Varkey,Female,64,Mathura,9837712986,Gold
C0727,Ijaya Mallick,Male,23,Firozabad,4831537497,Silver
C0728,Finn Nayak,Female,58,Firozabad,7506046671,Gold
C0729,Yasti Chand,Female,45,Agra,2544398775,Bronze
C0730,Vrishti Balasubramanian,Male,45,Agra,6114768275,Bronze
C0731,Amaira Anne,Male,41,Etawah,5030566156,Silver
C0732,Samar Venkatesh,Female,29,Firozabad,5784324848,None
C0733,Abha Kapur,Male,50,Firozabad,2686922232,None
C0734,Ijaya Dayal,Female,60,Etawah,0677787322,None
C0735,Aadhya Jaggi,Female,44,Mathura,3935579892,None
C0736,Forum Dixit,Female,51,Mathura,9999043886,None
C0737,Agastya Contractor,Female,62,Mathura,1758065990,Gold
C0738,Divya Mital,Female,47,Firozabad,1235747696,Bronze
C0739,Udarsh Deep,Female,48,Etawah,3000210954,Gold
C0740,Maanas Rajagopalan,Male,37,Etawah,8439674251,None
C0741,Bakhshi Sharma,Female,63,Firozabad,4588938939,Bronze
C0742,Anmol Sen,Female,39,Firozabad,3946958144,Silver
C0743,Yachana Atwal,Female,46,Etawah,6419853732,Gold
C0744,Akshay Dani,Male,25,Mathura,3333024747,Gold
C0745,Garima Kohli,Male,62,Etawah,7931359153,Bronze
C0746,Vritti Kant,Male,41,Agra,2249687165,None
C0747,Chanchal Dora,Male,52,Agra,5016705725,None
C0748,Urishilla Venkatesh,Male,61,Etawah,2941899906,Gold
C0749,Rachita Dave,Female,41,Mathura,5262637617,None
C0750,Urvi Agarwal,Female,53,Firozabad,2607022017,Silver
C0751,Xalak Badami,Male,25,Firozabad,8563579841,Bronze
C0752,Samarth Contractor,Female,56,Agra,4565804380,None
C0753,Panini Mutti,Female,21,Etawah,7467816666,Bronze
C0754,Neelima Vasa,Male,61,Agra,2856804566,Silver
C0755,Warinder Vyas,Male,29,Etawah,6547659356,Gold
C0756,Triveni Sahni,Male,59,Firozabad,2405045078,None
C0757,Niharika Radhakrishnan,Female,48,Firozabad,6404241571,Gold
C0758,Atharv Singhal,Female,52,Firozabad,4780349276,Gold
C0759,Ekta Dutta,Male,37,Mathura,1398757545,Bronze
C0760,Timothy Ramaswamy,Female,54,Etawah,1566850523,Silver
C0761,Anjali Lad,Female,28,Firozabad,0243932935,None
C0762,Sudiksha Pall,Male,42,Agra,4251733789,Silver
C0763,Kritika Dass,Male,58,Agra,7799729203,Bronze
C0764,William Borra,Female,37,Firozabad,1904271523,Bronze
C0765,Umang Dhillon,Male,56,Etawah,6568022356,Silver
C0766,Priya Chaudry,Female,61,Firozabad,0922572488,Bronze
C0767,Nirja Choudhry,Female,61,Etawah,3612346080,Bronze
C0768,Lakshmi Bhagat,Male,53,Firozabad,3418760378,Gold
C0769,Mugdha Tiwari,Male,56,Etawah,0119499537,None
C0770,Wakeeta Sunder,Female,53,Firozabad,9183503918,Bronze
C0771,Zayyan Jha,Male,41,Mathura,2898813677,Gold
C0772,Naksh Basu,Female,30,Firozabad,8942784877,Gold
C0773,Guneet Chaudry,Male,41,Etawah,1909462066,Silver
C0774,Kamya Nori,Female,61,Firozabad,8331733618,None
C0775,Yashodhara Zachariah,Male,34,Firozabad,2719534192,None
C0776,Udyati Wali,Male,30,Etawah,0476713561,Bronze
C0777,Bhavani Kibe,Female,40,Agra,8087403548,Silver
C0778,Hemani Deol,Male,56,Agra,5134012532,Gold
C0779,Ekavir Yadav,Female,48,Firozabad,8228841068,Silver
C0780,Zayan Ganguly,Female,59,Etawah,3076676105,Bronze
C0781,Zilmil Swamy,Male,60,Agra,7994009392,None
C0782,Warinder Sachar,Male,34,Firozabad,0085753947,None
C0783,Udyati Ray,Male,57,Agra,0563519164,Gold
C0784,Utkarsh Dutt,Male,27,Agra,2565931423,Gold
C0785,Ekbal Krish,Male,63,Agra,3799655481,Silver
C0786,Ladli Jayaraman,Female,50,Etawah,2063158777,Gold
C0787,Pavani Swaminathan,Female,53,Mathura,6688298546,Gold
C0788,Devansh Arya,Female,37,Agra,9615918159,None
C0789,Naksh Dyal,Female,23,Agra,4076447215,None
C0790,Falguni Trivedi,Female,22,Agra,3327702796,Silver
C0791,Idika Morar,Female,22,Agra,0932431699,None
C0792,Irya Dass,Female,44,Firozabad,3157274176,Silver
C0793,Unnati Chawla,Male,30,Etawah,3910679860,Bronze
C0794,Chandani Varughese,Male,41,Agra,6494363534,Silver
C0795,Oscar Sankaran,Male,46,Mathura,3916721902,Gold
C0796,Adya Barad,Male,65,Etawah,6442186521,None
C0797,Manbir Korpal,Female,27,Mathura,3093616399,None
C0798,Atharv Aurora,Male,31,Firozabad,8240524578,None
C0799,Lipika Lanka,Female,21,Agra,0701425966,Gold
C0800,Adya Soni,Female,39,Etawah,4603332496,Bronze
